Date,댐수위,저수량,강우량
2016-04-20,98.21,197.124,0
2016-04-21,98.43,200.636,33.2
2016-04-22,98.63,203.872,0
2016-04-23,98.72,205.342,0
2016-04-24,98.78,206.326,0
2016-04-25,98.81,206.82,0
2016-04-26,98.82,206.985,6.2
2016-04-27,99.03,210.468,48.8
2016-04-28,99.56,219.47,7.5
2016-04-29,99.81,223.822,0
2016-04-30,99.93,225.935,0
2016-05-01,100,227.176,0
2016-05-02,100.06,228.212,10.3
2016-05-03,100.87,242.934,43.5
2016-05-04,101.27,250.404,0
2016-05-05,101.42,253.242,0.4
2016-05-06,101.49,254.573,0.5
2016-05-07,101.51,254.954,0
2016-05-08,101.51,254.954,0
2016-05-09,101.5,254.763,0.3
2016-05-10,101.52,255.145,25.5
2016-05-11,101.58,256.291,3.2
2016-05-12,101.6,256.674,0
2016-05-13,101.59,256.482,0
2016-05-14,101.55,255.717,0
2016-05-15,101.51,254.954,7.8
2016-05-16,101.5,254.763,6.6
2016-05-17,101.45,253.812,0
2016-05-18,101.38,252.483,0
2016-05-19,101.31,251.159,0
2016-05-20,101.23,249.651,0
2016-05-21,101.15,248.148,0
2016-05-22,101.07,246.652,0
2016-05-23,100.98,244.975,0
2016-05-24,100.97,244.789,23
2016-05-25,100.94,244.231,0
2016-05-26,100.87,242.934,0
2016-05-27,100.8,241.641,0
2016-05-28,100.73,240.352,0.6
2016-05-29,100.66,239.067,1.6
2016-05-30,100.57,237.421,0
2016-05-31,100.47,235.599,0
2016-06-01,100.36,233.605,0
2016-06-02,100.25,231.62,0
2016-06-03,100.14,229.644,0
2016-06-04,100.05,228.034,15.6
2016-06-05,99.97,226.644,0
2016-06-06,99.88,225.053,0
2016-06-07,99.78,223.296,0
2016-06-08,99.68,221.55,0
2016-06-09,99.57,219.643,0
2016-06-10,99.47,217.92,0
2016-06-11,99.36,216.037,0
2016-06-12,99.26,214.338,0
2016-06-13,99.15,212.48,0
2016-06-14,99.04,210.635,0
2016-06-15,98.93,208.804,0.3
2016-06-16,98.83,207.149,0
2016-06-17,98.72,205.342,0
2016-06-18,98.61,203.547,2
2016-06-19,98.5,201.764,0.2
2016-06-20,98.42,200.476,22.5
2016-06-21,98.35,199.354,0.1
2016-06-22,98.27,198.077,12.8
2016-06-23,98.17,196.491,0
2016-06-24,98.4,200.155,59.7
2016-06-25,98.55,202.573,0
2016-06-26,98.49,201.603,0
2016-06-27,98.4,200.155,0.6
2016-06-28,98.3,198.555,0.4
2016-06-29,98.21,197.124,1.4
2016-06-30,98.11,195.544,0.2
2016-07-01,98.14,196.017,48.2
2016-07-02,99.02,210.301,47.7
2016-07-03,100.5,236.145,60.1
2016-07-04,101.81,260.716,1.4
2016-07-05,102.17,267.746,1.4
2016-07-06,102.28,269.92,4.9
2016-07-07,102.37,271.707,0
2016-07-08,102.39,272.106,0
2016-07-09,102.37,271.707,1.4
2016-07-10,102.32,270.713,0
2016-07-11,102.27,269.721,0
2016-07-12,102.32,270.713,32.8
2016-07-13,102.35,271.309,0.4
2016-07-14,102.33,270.912,0
2016-07-15,102.27,269.721,0
2016-07-16,102.22,268.732,9.4
2016-07-17,102.15,267.352,0
2016-07-18,102.06,265.584,0
2016-07-19,101.96,263.63,0
2016-07-20,101.85,261.491,0
2016-07-21,101.74,259.364,0
2016-07-22,101.64,257.441,0
2016-07-23,101.53,255.336,0
2016-07-24,101.42,253.242,0
2016-07-25,101.31,251.159,0
2016-07-26,101.21,249.275,0
2016-07-27,101.1,247.212,1.7
2016-07-28,101.01,245.533,0.3
2016-07-29,100.91,243.675,0
2016-07-30,100.8,241.641,0.6
2016-07-31,100.7,239.801,0.8
2016-08-01,100.6,237.969,0
2016-08-02,100.51,236.327,0.5
2016-08-03,100.42,234.691,1.4
2016-08-04,100.33,233.062,0
2016-08-05,100.24,231.44,0
2016-08-06,100.14,229.644,0
2016-08-07,100.04,227.855,0.8
2016-08-08,100.01,227.32,24.4
2016-08-09,99.98,226.821,3.9
2016-08-10,99.91,225.582,0
2016-08-11,99.83,224.173,0
2016-08-12,99.75,222.771,0
2016-08-13,99.67,221.376,0
2016-08-14,99.58,219.815,0
2016-08-15,99.51,218.608,6.1
2016-08-16,99.43,217.234,0
2016-08-17,99.37,216.208,4.6
2016-08-18,99.32,215.356,0.1
2016-08-19,99.24,213.999,0
2016-08-20,99.17,212.817,0
2016-08-21,99.1,211.64,0
2016-08-22,99.02,210.301,0.1
2016-08-23,98.95,209.136,0
2016-08-24,98.89,208.141,0
2016-08-25,98.82,206.985,0
2016-08-26,98.75,205.834,8.9
2016-08-27,98.69,204.851,1.7
2016-08-28,98.69,204.851,22.6
2016-08-29,98.64,204.035,0.1
2016-08-30,98.58,203.06,0.3
2016-08-31,98.51,201.926,0.4
2016-09-01,98.46,201.119,1
2016-09-02,98.46,201.119,25.8
2016-09-03,98.44,200.797,0.2
2016-09-04,98.4,200.155,0.9
2016-09-05,98.35,199.354,0
2016-09-06,98.3,198.555,0
2016-09-07,98.25,197.759,0.3
2016-09-08,98.21,197.124,0
2016-09-09,98.15,196.175,0
2016-09-10,98.1,195.386,1.8
2016-09-11,98.05,194.6,0.2
2016-09-12,98.01,193.973,5.6
2016-09-13,97.96,193.192,0
2016-09-14,97.91,192.413,0
2016-09-15,97.86,191.636,0
2016-09-16,97.82,191.016,7.7
2016-09-17,98.88,207.975,145.2
2016-09-18,99.53,218.952,4.8
2016-09-19,99.65,221.029,0.1
2016-09-20,99.68,221.55,0
2016-09-21,99.66,221.202,0
2016-09-22,99.63,220.681,0
2016-09-23,99.59,219.988,0
2016-09-24,99.55,219.297,0
2016-09-25,99.5,218.436,0
2016-09-26,99.47,217.92,6.7
2016-09-27,99.43,217.234,1.4
2016-09-28,99.41,216.891,11.7
2016-09-29,99.38,216.379,1.3
2016-09-30,99.45,217.577,37.5
2016-10-01,99.62,220.508,0.3
2016-10-02,99.67,221.376,0
2016-10-03,99.72,222.247,14
2016-10-04,99.8,223.646,3.5
2016-10-05,101.09,247.025,77.7
2016-10-06,101.54,255.526,0
2016-10-07,101.78,260.136,3.2
2016-10-08,102.48,273.903,48.6
2016-10-09,102.91,282.612,0
2016-10-10,103.08,286.11,0
2016-10-11,103.14,287.352,0
2016-10-12,103.18,288.183,0
2016-10-13,103.19,288.391,0
2016-10-14,103.19,288.391,0
2016-10-15,103.18,288.183,0
2016-10-16,103.3,290.685,49.9
2016-10-17,103.66,298.293,0.5
2016-10-18,103.84,302.155,0
2016-10-19,103.92,303.884,0
2016-10-20,103.96,304.751,0
2016-10-21,103.97,304.968,0
2016-10-22,103.97,304.968,0
2016-10-23,103.96,304.751,0.4
2016-10-24,103.95,304.534,0.1
2016-10-25,103.94,304.317,5.7
2016-10-26,103.93,304.1,0
2016-10-27,103.91,303.667,0
2016-10-28,103.93,304.1,9.6
2016-10-29,103.93,304.1,0
2016-10-30,103.91,303.667,0
2016-10-31,103.89,303.234,1.2
2016-11-01,103.87,302.802,0
2016-11-02,103.85,302.37,0
2016-11-03,103.82,301.724,0
2016-11-04,103.8,301.293,0
2016-11-05,103.78,300.863,0
2016-11-06,103.76,300.434,0
2016-11-07,103.74,300.005,0
2016-11-08,103.71,299.362,1
2016-11-09,103.68,298.72,0
2016-11-10,103.66,298.293,1.9
2016-11-11,103.64,297.866,0.5
2016-11-12,103.61,297.227,0
2016-11-13,103.6,297.015,5.3
2016-11-14,103.59,296.802,7.9
2016-11-15,103.57,296.377,0
2016-11-16,103.55,295.952,0
2016-11-17,103.53,295.528,0
2016-11-18,103.52,295.317,15.6
2016-11-19,103.57,296.377,4.7
2016-11-20,103.6,297.015,0
2016-11-21,103.59,296.802,0
2016-11-22,103.57,296.377,0.1
2016-11-23,103.55,295.952,0
2016-11-24,103.53,295.528,0
2016-11-25,103.5,294.893,0
2016-11-26,103.49,294.682,4.4
2016-11-27,103.47,294.259,0.1
2016-11-28,103.44,293.626,0
2016-11-29,103.42,293.205,0
2016-11-30,103.41,292.994,2.3
2016-12-01,103.37,292.153,0.6
2016-12-02,103.34,291.523,0
2016-12-03,103.3,290.685,0
2016-12-04,103.26,289.849,0
2016-12-05,103.22,289.015,0
2016-12-06,103.18,288.183,0
2016-12-07,103.14,287.352,0
2016-12-08,103.1,286.524,0
2016-12-09,103.05,285.49,0.3
2016-12-10,103.01,284.666,0
2016-12-11,102.96,283.637,0
2016-12-12,102.92,282.817,0.2
2016-12-13,102.88,281.998,0
2016-12-14,102.83,280.976,0
2016-12-15,102.79,280.161,0
2016-12-16,102.74,279.145,0
2016-12-17,102.7,278.334,0
2016-12-18,102.66,277.525,0
2016-12-19,102.64,277.121,14.9
2016-12-20,102.61,276.515,0.4
2016-12-21,102.61,276.515,14.5
2016-12-22,102.62,276.717,7.6
2016-12-23,102.6,276.314,0.1
2016-12-24,102.59,276.112,0
2016-12-25,102.57,275.71,0.2
2016-12-26,102.57,275.71,14.4
2016-12-27,102.56,275.509,0.1
2016-12-28,102.55,275.308,0
2016-12-29,102.53,274.906,0
2016-12-30,102.51,274.505,0
2016-12-31,102.48,273.903,0
2017-01-01,102.46,273.503,0
2017-01-02,102.43,272.904,0
2017-01-03,102.4,272.305,0
2017-01-04,102.37,271.707,0
2017-01-05,102.34,271.11,0
2017-01-06,102.31,270.515,0
2017-01-07,102.28,269.92,0.2
2017-01-08,102.25,269.326,2.5
2017-01-09,102.23,268.93,0.1
2017-01-10,102.19,268.14,0
2017-01-11,102.16,267.549,0
2017-01-12,102.13,266.959,0
2017-01-13,102.1,266.369,0
2017-01-14,102.06,265.584,0
2017-01-15,102.03,264.997,0
2017-01-16,102,264.411,0
2017-01-17,101.96,263.63,0
2017-01-18,101.93,263.045,0
2017-01-19,101.9,262.462,0
2017-01-20,101.86,261.685,1.3
2017-01-21,101.84,261.297,0.1
2017-01-22,101.8,260.523,0.1
2017-01-23,101.77,259.943,0
2017-01-24,101.74,259.364,0
2017-01-25,101.71,258.786,0
2017-01-26,101.68,258.209,0
2017-01-27,101.64,257.441,0
2017-01-28,101.61,256.865,0
2017-01-29,101.58,256.291,2.8
2017-01-30,101.55,255.717,0.6
2017-01-31,101.52,255.145,0
2017-02-01,101.48,254.382,0
2017-02-02,101.45,253.812,0
2017-02-03,101.42,253.242,0
2017-02-04,101.39,252.672,2.4
2017-02-05,101.37,252.293,2.2
2017-02-06,101.34,251.726,0
2017-02-07,101.31,251.159,0
2017-02-08,101.27,250.404,0
2017-02-09,101.24,249.839,0
2017-02-10,101.2,249.087,0
2017-02-11,101.17,248.523,0
2017-02-12,101.14,247.961,0
2017-02-13,101.1,247.212,0
2017-02-14,101.06,246.465,0
2017-02-15,101.03,245.905,0
2017-02-16,101,245.347,3.8
2017-02-17,100.96,244.603,0.8
2017-02-18,100.93,244.046,0
2017-02-19,100.9,243.49,0
2017-02-20,100.86,242.749,2.9
2017-02-21,100.83,242.195,0
2017-02-22,100.82,242.01,20.8
2017-02-23,100.81,241.826,0
2017-02-24,100.79,241.457,0
2017-02-25,100.76,240.904,0
2017-02-26,100.73,240.352,0
2017-02-27,100.71,239.984,0
2017-02-28,100.68,239.434,0
2017-03-01,100.64,238.701,0.7
2017-03-02,100.61,238.152,2.1
2017-03-03,100.58,237.603,0
2017-03-04,100.55,237.056,0
2017-03-05,100.51,236.327,0
2017-03-06,100.48,235.781,0
2017-03-07,100.44,235.054,0.1
2017-03-08,100.4,234.329,0
2017-03-09,100.36,233.605,0
2017-03-10,100.32,232.882,0
2017-03-11,100.28,232.16,0
2017-03-12,100.24,231.44,0
2017-03-13,100.2,230.72,0
2017-03-14,100.16,230.002,0
2017-03-15,100.12,229.285,0
2017-03-16,100.08,228.57,0
2017-03-17,100.04,227.855,0
2017-03-18,100,227.176,0
2017-03-19,99.96,226.466,0
2017-03-20,99.94,226.112,8.4
2017-03-21,99.9,225.406,0.9
2017-03-22,99.86,224.701,0.2
2017-03-23,99.81,223.822,0
2017-03-24,99.77,223.121,0
2017-03-25,99.76,222.946,12.4
2017-03-26,99.72,222.247,0
2017-03-27,99.69,221.724,0.5
2017-03-28,99.65,221.029,0.9
2017-03-29,99.62,220.508,5
2017-03-30,99.58,219.815,0
2017-03-31,99.55,219.297,0.8
2017-04-01,99.51,218.608,0.3
2017-04-02,99.47,217.92,0
2017-04-03,99.43,217.234,0
2017-04-04,99.39,216.55,0
2017-04-05,99.38,216.379,28.1
2017-04-06,99.45,217.577,12
2017-04-07,99.5,218.436,0.1
2017-04-08,99.5,218.436,0
2017-04-09,99.49,218.264,0
2017-04-10,99.47,217.92,0
2017-04-11,99.48,218.092,10.9
2017-04-12,99.46,217.748,0
2017-04-13,99.44,217.405,0
2017-04-14,99.42,217.063,0.1
2017-04-15,99.4,216.72,1.2
2017-04-16,99.38,216.379,0
2017-04-17,99.36,216.037,6.7
2017-04-18,99.34,215.697,0
2017-04-19,99.31,215.186,0
2017-04-20,99.28,214.677,1.7
2017-04-21,99.25,214.168,0
2017-04-22,99.22,213.661,0
2017-04-23,99.19,213.154,0
2017-04-24,99.15,212.48,0
2017-04-25,99.12,211.976,2.5
2017-04-26,99.09,211.472,1.6
2017-04-27,99.05,210.803,0
2017-04-28,99,209.968,0
2017-04-29,98.97,209.468,0
2017-04-30,98.94,208.97,0
2017-05-01,98.9,208.306,0
2017-05-02,98.85,207.479,0
2017-05-03,98.8,206.655,0
2017-05-04,98.75,205.834,1.1
2017-05-05,98.71,205.178,3.8
2017-05-06,98.66,204.361,0
2017-05-07,98.6,203.384,0
2017-05-08,98.56,202.735,0
2017-05-09,98.51,201.926,10.9
2017-05-10,98.47,201.28,0.3
2017-05-11,98.42,200.476,0
2017-05-12,98.37,199.674,1.8
2017-05-13,98.32,198.874,0.1
2017-05-14,98.26,197.918,0
2017-05-15,98.21,197.124,0
2017-05-16,98.15,196.175,0
2017-05-17,98.09,195.229,0
2017-05-18,98.03,194.286,0
2017-05-19,97.96,193.192,0
2017-05-20,97.9,192.257,0
2017-05-21,97.84,191.326,0
2017-05-22,97.77,190.244,0
2017-05-23,97.71,189.321,0
2017-05-24,97.64,188.248,0
2017-05-25,97.57,187.18,0
2017-05-26,97.49,185.965,0
2017-05-27,97.42,184.907,0
2017-05-28,97.35,183.853,0
2017-05-29,97.28,182.804,0
2017-05-30,97.21,181.76,0
2017-05-31,97.15,180.869,11.8
2017-06-01,97.09,179.981,0
2017-06-02,97.03,179.096,0
2017-06-03,96.97,178.215,0
2017-06-04,96.9,177.191,0
2017-06-05,96.82,176.026,0
2017-06-06,96.77,175.301,14.3
2017-06-07,96.71,174.434,4.4
2017-06-08,96.66,173.714,0
2017-06-09,96.59,172.709,0
2017-06-10,96.52,171.709,0
2017-06-11,96.45,170.714,9.7
2017-06-12,96.38,169.723,0
2017-06-13,96.31,168.736,1.1
2017-06-14,96.24,167.753,0
2017-06-15,96.15,166.496,0
2017-06-16,96.06,165.246,0
2017-06-17,95.97,164.002,0
2017-06-18,95.87,162.629,0
2017-06-19,95.77,161.264,0
2017-06-20,95.68,160.043,3.2
2017-06-21,95.58,158.695,0.1
2017-06-22,95.49,157.488,0
2017-06-23,95.4,156.287,0
2017-06-24,95.3,154.962,0
2017-06-25,95.21,153.775,0.1
2017-06-26,95.13,152.726,9.7
2017-06-27,95.07,151.943,6.1
2017-06-28,94.99,150.903,0
2017-06-29,94.93,150.126,3.8
2017-06-30,94.88,149.481,6.2
2017-07-01,94.83,148.837,0.3
2017-07-02,94.78,148.196,1
2017-07-03,94.72,147.429,4.7
2017-07-04,94.69,147.047,20.7
2017-07-05,94.74,147.684,27.9
2017-07-06,94.76,147.94,18.1
2017-07-07,94.99,150.902,3.1
2017-07-08,95.1,152.334,17.3
2017-07-09,95.12,152.595,1.9
2017-07-10,95.09,152.204,0.9
2017-07-11,95.05,151.682,0.9
2017-07-12,94.99,150.903,0
2017-07-13,94.92,149.997,0
2017-07-14,94.89,149.609,19
2017-07-15,94.87,149.352,14.1
2017-07-16,94.84,148.966,0
2017-07-17,94.81,148.581,10.7
2017-07-18,94.81,148.581,7.1
2017-07-19,94.77,148.068,0
2017-07-20,94.71,147.301,0
2017-07-21,94.65,146.538,0
2017-07-22,94.58,145.65,0
2017-07-23,94.52,144.892,0
2017-07-24,94.45,144.012,0
2017-07-25,94.39,143.26,5.7
2017-07-26,94.32,142.386,1
2017-07-27,94.25,141.515,0
2017-07-28,94.18,140.649,0.4
2017-07-29,94.12,139.909,1.5
2017-07-30,94.05,139.049,0
2017-07-31,94.03,138.804,32.3
2017-08-01,94,138.437,0.2
2017-08-02,93.96,137.948,1.3
2017-08-03,93.9,137.218,0
2017-08-04,93.85,136.611,0
2017-08-05,93.79,135.886,0.6
2017-08-06,93.73,135.162,4.9
2017-08-07,93.67,134.442,0
2017-08-08,93.6,133.604,0
2017-08-09,93.55,133.008,2.6
2017-08-10,93.49,132.295,0
2017-08-11,93.43,131.584,0
2017-08-12,93.37,130.876,0
2017-08-13,93.32,130.288,8
2017-08-14,93.43,131.584,63.4
2017-08-15,93.59,133.485,3.8
2017-08-16,93.64,134.082,0
2017-08-17,93.61,133.724,0
2017-08-18,93.56,133.127,0
2017-08-19,93.53,132.77,1.4
2017-08-20,93.74,135.283,44.3
2017-08-21,94.47,144.263,56.9
2017-08-22,95.01,151.162,13.9
2017-08-23,95.32,155.226,0.7
2017-08-24,95.48,157.354,0.4
2017-08-25,95.71,160.45,18.5
2017-08-26,95.76,161.128,0
2017-08-27,95.74,160.857,0
2017-08-28,95.71,160.45,0
2017-08-29,95.67,159.908,2
2017-08-30,95.62,159.233,0
2017-08-31,95.57,158.56,0
2017-09-01,95.51,157.755,0
2017-09-02,95.46,157.087,0
2017-09-03,95.41,156.421,0
2017-09-04,95.36,155.756,0
2017-09-05,95.31,155.094,1.8
2017-09-06,95.32,155.226,36.5
2017-09-07,95.41,156.421,1.8
2017-09-08,95.46,157.087,0
2017-09-09,95.45,156.953,0
2017-09-10,95.4,156.287,0.2
2017-09-11,95.56,158.426,47.8
2017-09-12,95.72,160.585,0
2017-09-13,95.74,160.857,0
2017-09-14,95.74,160.857,0
2017-09-15,95.72,160.585,0
2017-09-16,95.7,160.314,0
2017-09-17,95.66,159.773,0
2017-09-18,95.62,159.233,0
2017-09-19,95.57,158.56,0
2017-09-20,95.52,157.889,0
2017-09-21,95.48,157.354,0
2017-09-22,95.43,156.687,0
2017-09-23,95.38,156.022,0
2017-09-24,95.33,155.359,0
2017-09-25,95.29,154.829,0
2017-09-26,95.25,154.302,0
2017-09-27,95.21,153.775,5.9
2017-09-28,95.17,153.25,0
2017-09-29,95.13,152.726,0
2017-09-30,95.08,152.073,0
2017-10-01,95.12,152.595,63.1
2017-10-02,95.61,159.098,17.3
2017-10-03,95.79,161.537,0
2017-10-04,95.84,162.219,0
2017-10-05,95.86,162.492,6.4
2017-10-06,95.9,163.04,9.9
2017-10-07,95.92,163.315,0
2017-10-08,95.93,163.452,0.1
2017-10-09,95.93,163.452,0
2017-10-10,95.93,163.452,0
2017-10-11,95.92,163.315,0.6
2017-10-12,95.93,163.452,8.5
2017-10-13,95.93,163.452,0.1
2017-10-14,95.92,163.315,0
2017-10-15,95.91,163.177,2
2017-10-16,95.9,163.04,0
2017-10-17,95.89,162.903,0
2017-10-18,95.87,162.629,0
2017-10-19,95.86,162.492,0
2017-10-20,95.85,162.356,0
2017-10-21,95.82,161.946,0
2017-10-22,95.78,161.401,0
2017-10-23,95.74,160.857,0
2017-10-24,95.7,160.314,0.2
2017-10-25,95.66,159.773,0
2017-10-26,95.62,159.233,0
2017-10-27,95.58,158.695,0
2017-10-28,95.54,158.157,0
2017-10-29,95.5,157.621,0
2017-10-30,95.46,157.087,0
2017-10-31,95.42,156.554,0
2017-11-01,95.38,156.022,0
2017-11-02,95.34,155.491,0
2017-11-03,95.31,155.094,0
2017-11-04,95.26,154.434,0
2017-11-05,95.22,153.907,0
2017-11-06,95.18,153.381,0
2017-11-07,95.15,152.988,0
2017-11-08,95.11,152.465,0
2017-11-09,95.07,151.943,0.1
2017-11-10,95.04,151.552,0.1
2017-11-11,94.99,150.903,0
2017-11-12,94.96,150.514,0
2017-11-13,94.92,149.997,0
2017-11-14,94.88,149.481,0
2017-11-15,94.84,148.966,0
2017-11-16,94.79,148.324,0
2017-11-17,94.75,147.812,0.3
2017-11-18,94.71,147.301,0
2017-11-19,94.67,146.792,0
